"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","WESD","WESD_ATTRIBUTES"
"US1CASF0020","2022-06-29","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-06-30","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    3",",,N",,,,,,,,
"US1CASF0020","2022-07-01","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    3",",,N",,,,,,,,
"US1CASF0020","2022-07-02","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","   18",",,N",,,,,,,,
"US1CASF0020","2022-07-03","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    3",",,N",,,,,,,,
"US1CASF0020","2022-07-04","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0","T,,N",,,,,,,,
"US1CASF0020","2022-07-11","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0","T,,N",,,,,,,,
"US1CASF0020","2022-07-12","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    8",",,N",,,,,,,,
"US1CASF0020","2022-07-13","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","   18",",,N",,,,,,,,
"US1CASF0020","2022-07-14","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0","T,,N",,,,,,,,
"US1CASF0020","2022-07-15","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0","T,,N",,,,,,,,
"US1CASF0020","2022-07-16","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    3",",,N",,,,,,,,
"US1CASF0020","2022-07-18","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-07-19","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-07-20","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0","T,,N",,,,,,,,
"US1CASF0020","2022-07-22","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0","T,,N",,,,,,,,
"US1CASF0020","2022-07-23","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    5",",,N",,,,,,,,
"US1CASF0020","2022-07-24","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0","T,,N",,,,,,,,
"US1CASF0020","2022-07-25","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    3",",,N",,,,,,,,
"US1CASF0020","2022-07-26","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0","T,,N",,,,,,,,
"US1CASF0020","2022-07-27","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0","T,,N",,,,,,,,
"US1CASF0020","2022-07-28","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    3",",,N",,,,,,,,
"US1CASF0020","2022-07-29","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","   13",",,N",,,,,,,,
"US1CASF0020","2022-07-30","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","   10",",,N",,,,,,,,
"US1CASF0020","2022-08-01","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0","T,,N",,,,,,,,
"US1CASF0020","2022-08-02","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0","T,,N",,,,,,,,
"US1CASF0020","2022-08-03","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0","T,,N",,,,,,,,
"US1CASF0020","2022-08-04","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-08-05","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-08-06","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-08-08","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-08-09","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-08-10","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-08-11","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-08-12","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-08-13","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-08-14","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-08-15","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-08-16","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-08-17","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0","T,,N",,,,,,,,
"US1CASF0020","2022-08-18","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0","T,,N",,,,,,,,
"US1CASF0020","2022-08-26","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","   10",",,N",,,,,,,,
"US1CASF0020","2022-08-27","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    8",",,N",,,,,,,,
"US1CASF0020","2022-08-28","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-08-29","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-08-30","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-08-31","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-09-01","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-09-02","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    3",",,N",,,,,,,,
"US1CASF0020","2022-09-03","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-09-04","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-09-05","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-09-06","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-09-07","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-09-08","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-09-09","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-09-10","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-09-11","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-09-12","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-09-13","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-09-14","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-09-15","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0","T,,N",,,,,,,,
"US1CASF0020","2022-09-16","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-09-17","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-09-18","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    3",",,N",,,,,,,,
"US1CASF0020","2022-09-19","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","   64",",,N",,,,,,,,
"US1CASF0020","2022-09-20","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-09-21","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    8",",,N",,,,,,,,
"US1CASF0020","2022-09-22","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-09-23","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-09-24","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-09-25","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-09-26","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-09-27","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-09-28","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-09-29","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-09-30","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-10-01","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-10-02","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-10-03","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-10-04","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-10-05","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-10-06","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    3",",,N",,,,,,,,
"US1CASF0020","2022-10-07","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    3",",,N",,,,,,,,
"US1CASF0020","2022-10-08","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    3",",,N",,,,,,,,
"US1CASF0020","2022-10-09","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    3",",,N",,,,,,,,
"US1CASF0020","2022-10-10","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    3",",,N",,,,,,,,
"US1CASF0020","2022-10-11","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-10-12","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-10-13","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-10-14","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0","T,,N",,,,,,,,
"US1CASF0020","2022-10-15","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0","T,,N",,,,,,,,
"US1CASF0020","2022-10-16","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-10-17","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-10-18","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-10-19","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-10-20","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-10-21","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-10-22","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    3",",,N",,,,,,,,
"US1CASF0020","2022-10-24","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0","T,,N",,,,,,,,
"US1CASF0020","2022-10-25","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    3",",,N",,,,,,,,
"US1CASF0020","2022-10-26","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0","T,,N",,,,,,,,
"US1CASF0020","2022-10-27","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0","T,,N",,,,,,,,
"US1CASF0020","2022-11-01","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    5",",,N",,,,,,,,
"US1CASF0020","2022-11-02","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","   74",",,N",,,,,,,,
"US1CASF0020","2022-11-03","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    5",",,N",,,,,,,,
"US1CASF0020","2022-11-04","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0","T,,N",,,,,,,,
"US1CASF0020","2022-11-06","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US",,,,,"    2",",,N","   43",",,N","   43",",,N"
"US1CASF0020","2022-11-07","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","   20",",,N",,,,,,,,
"US1CASF0020","2022-11-08","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","  191",",,N",,,,,,,,
"US1CASF0020","2022-11-09","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","   28",",,N",,,,,,,,
"US1CASF0020","2022-11-11","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0","T,,N",,,,,,,,
"US1CASF0020","2022-11-12","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","   10",",,N",,,,,,,,
"US1CASF0020","2022-11-15","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0","T,,N",,,,,,,,
"US1CASF0020","2022-11-16","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0","T,,N",,,,,,,,
"US1CASF0020","2022-11-17","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-11-18","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-11-19","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-11-20","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-11-21","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-11-22","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-11-23","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-11-24","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-11-25","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-11-26","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-11-27","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-11-28","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-11-29","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-11-30","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2022-12-01","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","   51",",,N",,,,,,,,
"US1CASF0020","2022-12-02","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","  157",",,N",,,,,,,,
"US1CASF0020","2022-12-03","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","   13",",,N",,,,,,,,
"US1CASF0020","2022-12-04","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","  155",",,N",,,,,,,,
"US1CASF0020","2022-12-05","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","   56",",,N",,,,,,,,
"US1CASF0020","2022-12-07","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    5",",,N",,,,,,,,
"US1CASF0020","2022-12-08","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    5",",,N",,,,,,,,
"US1CASF0020","2022-12-29","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","   61",",,N",,,,,,,,
"US1CASF0020","2022-12-30","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","  218",",,N",,,,,,,,
"US1CASF0020","2022-12-31","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","  638",",,N",,,,,,,,
"US1CASF0020","2023-01-01","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","  772",",,N",,,,,,,,
"US1CASF0020","2023-01-02","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    5",",,N",,,,,,,,
"US1CASF0020","2023-01-03","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","  119",",,N",,,,,,,,
"US1CASF0020","2023-01-04","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","   94",",,N",,,,,,,,
"US1CASF0020","2023-01-05","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","  246",",,N",,,,,,,,
"US1CASF0020","2023-01-06","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","   69",",,N",,,,,,,,
"US1CASF0020","2023-01-07","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0","T,,N",,,,,,,,
"US1CASF0020","2023-01-08","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","  221",",,N",,,,,,,,
"US1CASF0020","2023-01-09","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","  394",",,N",,,,,,,,
"US1CASF0020","2023-01-11","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US",,,,,"    2",",,N","  330",",,N",,
"US1CASF0020","2023-01-12","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","  305",",,N",,,,,,,,
"US1CASF0020","2023-01-13","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","   30",",,N",,,,,,,,
"US1CASF0020","2023-01-14","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","  229",",,N",,,,,,,,
"US1CASF0020","2023-01-15","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","  127",",,N",,,,,,,,
"US1CASF0020","2023-01-16","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","  411",",,N",,,,,,,,
"US1CASF0020","2023-01-17","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    3",",,N",,,,,,,,
"US1CASF0020","2023-01-18","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    3",",,N",,,,,,,,
"US1CASF0020","2023-01-19","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","   30",",,N",,,,,,,,
"US1CASF0020","2023-01-20","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    3",",,N",,,,,,,,
"US1CASF0020","2023-01-21","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2023-01-22","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2023-01-23","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2023-01-24","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2023-01-25","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2023-01-26","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2023-01-27","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0","T,,N",,,,,,,,
"US1CASF0020","2023-01-28","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2023-01-30","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2023-01-31","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2023-02-01","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2023-02-02","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2023-02-03","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","  157",",,N",,,,,,,,
"US1CASF0020","2023-02-04","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    3",",,N",,,,,,,,
"US1CASF0020","2023-02-05","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","  119",",,N",,,,,,,,
"US1CASF0020","2023-02-06","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    8",",,N",,,,,,,,
"US1CASF0020","2023-02-07","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2023-02-08","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2023-02-09","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0","T,,N",,,,,,,,
"US1CASF0020","2023-02-10","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2023-02-11","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    5",",,N",,,,,,,,
"US1CASF0020","2023-02-12","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","   20",",,N",,,,,,,,
"US1CASF0020","2023-02-13","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    3",",,N",,,,,,,,
"US1CASF0020","2023-02-14","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2023-02-15","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0","T,,N",,,,,,,,
"US1CASF0020","2023-02-16","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2023-02-17","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2023-02-18","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2023-02-19","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2023-02-20","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2023-02-21","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2023-02-22","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2023-02-23","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0","T,,N",,,,,,,,
"US1CASF0020","2023-02-24","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","  363",",,N",,,,,,,,
"US1CASF0020","2023-02-25","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","   30",",,N",,,,,,,,
"US1CASF0020","2023-02-26","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    5",",,N",,,,,,,,
"US1CASF0020","2023-02-27","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","   81",",,N",,,,,,,,
"US1CASF0020","2023-02-28","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","  178",",,N",,,,,,,,
"US1CASF0020","2023-03-01","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","   58",",,N",,,,,,,,
"US1CASF0020","2023-03-02","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
"US1CASF0020","2023-03-03","37.77812","-122.476323","50.6","SAN FRANCISCO 3.1 W, CA US","    0",",,N","    0",",,N",,,,,,
