"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00047765","1954-01-11","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","  206",",,0","    0",",,0","    0",",,0","  128",",,0","   67",",,0",,,,,"  111",",,0",,,,,,,,,,
"USC00047765","1954-01-12","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    3",",,0","    0",",,0","    0",",,0","  144",",,0","   72",",,0",,,,,"  128",",,0",,,,,,,,,,
"USC00047765","1954-01-13","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  150",",,0","   72",",,0",,,,,"  128",",,0",,,,,,,,,,
"USC00047765","1954-01-14","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  128",",,0","   39",",,0",,,,,"   94",",,0",,,,,,,,,,
"USC00047765","1954-01-15","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","   13",",,0","    0",",,0","    0",",,0","  128",",,0",,,,,,,"  111",",,0",,,,,,,,,,
"USC00047765","1954-01-16","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","   48",",,0","    0",",,0","    0",",,0","  128",",,0","   94",",,0",,,,,"  111",",,0",,,,,,,"    1",",,0",,
"USC00047765","1954-01-17","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","  399",",,0","    0",",,0","    0",",,0","  128",",,0","   78",",,0",,,,,"   89",",,0",,,,,,,,,,
"USC00047765","1954-01-18","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","   23",",,0","    0",",,0","    0",",,0","  111",",,0","   44",",,0",,,,,"   94",",,0",,,,,,,,,,
"USC00047765","1954-01-19","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  122",",,0","   61",",,0",,,,,"  106",",,0",,,,,,,,,,
"USC00047765","1954-01-20","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  122",",,0","   56",",,0",,,,,"   94",",,0",,,,,,,,,,
"USC00047765","1954-01-21","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  111",",,0","   72",",,0",,,,,"  106",",,0",,,,,,,,,,
"USC00047765","1954-01-22","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","   48",",,0","    0",",,0","    0",",,0","  128",",,0","   72",",,0",,,,,"  122",",,0",,,,,,,,,,
"USC00047765","1954-01-23","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","   79",",,0","    0",",,0","    0",",,0","  133",",,0","   89",",,0",,,,,"   89",",,0",,,,,,,,,,
"USC00047765","1954-01-24","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","   74",",,0","    0",",,0","    0",",,0","   94",",,0","   39",",,0",,,,,"   50",",,0",,,,,,,,,,
"USC00047765","1954-01-25","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0","T,,0","    0",",,0","    0",",,0",,,"    6",",,0",,,,,,,"    1",",,0",,,,,,,,
"USC00047765","1954-01-26","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    3",",,0","    0",",,0","    0",",,0","  128",",,0",,,,,,,"  100",",,0",,,,,,,,,,
"USC00047765","1954-01-27","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  133",",,0","   72",",,0",,,,,"  111",",,0",,,,,,,,,,
"USC00047765","1954-01-28","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    3",",,0","    0",",,0","    0",",,0","  144",",,0","   83",",,0",,,,,"  128",",,0",,,,,,,,,,
"USC00047765","1954-01-29","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    5",",,0","    0",",,0","    0",",,0","  161",",,0","   94",",,0",,,,,"  128",",,0",,,,,,,,,,
"USC00047765","1954-01-30","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0","T,,0","    0",",,0","    0",",,0","  167",",,0","  100",",,0",,,,,"  128",",,0",,,,,,,,,,
"USC00047765","1954-01-31","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  156",",,0","   72",",,0",,,,,"  139",",,0",,,,,,,,,,
"USC00047765","1954-02-01","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  156",",,0","   72",",,0",,,,,"  122",",,0",,,,,,,,,,
"USC00047765","1954-02-02","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  144",",,0","   61",",,0",,,,,"  122",",,0",,,,,,,,,,
"USC00047765","1954-02-03","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  150",",,0","   56",",,0",,,,,"  128",",,0",,,,,,,,,,
"USC00047765","1954-02-04","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  133",",,0","   50",",,0",,,,,"  106",",,0","    1",",,0",,,,,,,,
"USC00047765","1954-02-05","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  150",",,0","   44",",,0",,,,,"  100",",,0",,,,,,,,,,
"USC00047765","1954-02-06","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  122",",,0","   44",",,0",,,,,,,,,,,,,,,,
"USC00047765","1954-02-07","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  144",",,0","   44",",,0",,,,,,,,,,,,,,,,
"USC00047765","1954-02-08","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  211",",,0","   61",",,0",,,,,"  183",",,0",,,,,,,,,,
"USC00047765","1954-02-09","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  189",",,0","   50",",,0",,,,,"  122",",,0",,,,,,,,,,
"USC00047765","1954-02-10","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  128",",,0","   50",",,0",,,,,"   83",",,0","    1",",,0",,,,,,,,
"USC00047765","1954-02-11","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0","T,,0","    0",",,0","    0",",,0","  144",",,0","   78",",,0",,,,,"  111",",,0",,,,,,,,,,
"USC00047765","1954-02-12","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","   74",",,0","    0","T,,0","    0",",,0","  139",",,0","  100",",,0",,,,,"  117",",,0",,,"    1",",,0",,,"    1",",,0",,
"USC00047765","1954-02-13","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","  236",",,0","    0","T,,0","    0",",,0","  128",",,0","   78",",,0",,,,,"  111",",,0",,,"    1",",,0",,,"    1",",,0",,
"USC00047765","1954-02-14","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","  109",",,0","    0","T,,0","    0",",,0","  122",",,0","   67",",,0",,,,,"  111",",,0",,,,,"    1",",,0",,,,
"USC00047765","1954-02-15","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  128",",,0","   39",",,0",,,,,"  100",",,0",,,,,,,,,,
"USC00047765","1954-02-16","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","   18",",,0","    0",",,0","    0",",,0","  122",",,0","   78",",,0",,,,,"  117",",,0",,,,,,,,,,
"USC00047765","1954-02-17","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","  173",",,0","    0","T,,0","    0",",,0","  133",",,0","   72",",,0",,,,,"   72",",,0",,,,,"    1",",,0",,,,
"USC00047765","1954-02-18","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    5",",,0","    0",",,0","    0",",,0","  122",",,0","   56",",,0",,,,,"  106",",,0",,,,,,,,,,
"USC00047765","1954-02-19","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  156",",,0","   33",",,0",,,,,"  128",",,0",,,,,,,,,,
"USC00047765","1954-02-20","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  178",",,0","   56",",,0",,,,,"  133",",,0",,,,,,,,,,
"USC00047765","1954-02-21","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  161",",,0","   50",",,0",,,,,"  156",",,0","    1",",,0",,,,,,,,
"USC00047765","1954-02-22","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  194",",,0","   83",",,0",,,,,"  161",",,0",,,,,,,,,,
"USC00047765","1954-02-23","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  222",",,0","   83",",,0",,,,,"  206",",,0",,,,,,,,,,
"USC00047765","1954-02-24","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  244",",,0","   78",",,0",,,,,"  189",",,0",,,,,,,,,,
"USC00047765","1954-02-25","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  244",",,0","   94",",,0",,,,,"  206",",,0",,,,,,,,,,
"USC00047765","1954-02-26","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  211",",,0","   89",",,0",,,,,"  139",",,0",,,,,,,,,,
"USC00047765","1954-02-27","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  222",",,0","   72",",,0",,,,,"  189",",,0",,,,,,,,,,
"USC00047765","1954-02-28","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  222",",,0","   83",",,0",,,,,"  178",",,0",,,,,,,,,,
"USC00047765","1954-03-01","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  233",",,0","   83",",,0",,,,,"  183",",,0",,,,,,,,,,
"USC00047765","1954-03-02","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  183",",,0","   78",",,0",,,,,"  128",",,0",,,,,,,,,,
"USC00047765","1954-03-03","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  144",",,0","   89",",,0",,,,,"  117",",,0",,,,,,,,,,
"USC00047765","1954-03-04","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  117",",,0","   78",",,0",,,,,"  106",",,0",,,,,,,,,,
"USC00047765","1954-03-05","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  139",",,0","   89",",,0",,,,,"  111",",,0",,,,,,,,,,
"USC00047765","1954-03-06","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  133",",,0","   89",",,0",,,,,"  122",",,0",,,,,,,,,,
"USC00047765","1954-03-07","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0","T,,0","    0",",,0","    0",",,0","  128",",,0","   56",",,0",,,,,,,,,,,,,,,,
"USC00047765","1954-03-08","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  167",",,0","  106",",,0",,,,,"  144",",,0",,,,,,,,,,
"USC00047765","1954-03-09","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","  157",",,0","    0",",,0","    0",",,0","  144",",,0","  100",",,0",,,,,"  128",",,0",,,,,,,,,,
"USC00047765","1954-03-10","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","   51",",,0","    0",",,0","    0",",,0","  128",",,0","   72",",,0",,,,,"   83",",,0",,,,,,,,,,
"USC00047765","1954-03-11","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","   10",",,0","    0",",,0","    0",",,0","  100",",,0","   28",",,0",,,,,"   83",",,0",,,,,,,,,,
"USC00047765","1954-03-12","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  156",",,0","   33",",,0",,,,,"  144",",,0",,,,,,,,,,
"USC00047765","1954-03-13","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  178",",,0","   33",",,0",,,,,"  128",",,0",,,,,,,,,,
"USC00047765","1954-03-14","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  194",",,0","   44",",,0",,,,,"  139",",,0",,,,,,,,,,
"USC00047765","1954-03-15","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  139",",,0","   67",",,0",,,,,"  111",",,0",,,,,,,,,,
"USC00047765","1954-03-16","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","  323",",,0","    0",",,0","    0",",,0","  111",",,0","   50",",,0",,,,,"   67",",,0",,,,,,,,,,
"USC00047765","1954-03-17","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","   36",",,0","    0",",,0","    0",",,0","  122",",,0","   33",",,0",,,,,"  100",",,0",,,,,,,,,,
"USC00047765","1954-03-18","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0","T,,0","    0",",,0","    0",",,0","  122",",,0","   39",",,0",,,,,"  100",",,0",,,,,,,,,,
"USC00047765","1954-03-19","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  139",",,0","   50",",,0",,,,,"  122",",,0",,,,,,,,,,
"USC00047765","1954-03-20","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","  221",",,0","    0",",,0","    0",",,0","  122",",,0","   56",",,0",,,,,"  117",",,0",,,,,,,,,,
"USC00047765","1954-03-21","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","  152",",,0","    0",",,0","    0",",,0","  128",",,0","   56",",,0",,,,,"  111",",,0",,,,,,,,,,
"USC00047765","1954-03-22","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","   15",",,0","    0",",,0","    0",",,0","  156",",,0","   44",",,0",,,,,"  133",",,0",,,,,,,,,,
"USC00047765","1954-03-23","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  150",",,0","   50",",,0",,,,,"  117",",,0",,,,,,,,,,
"USC00047765","1954-03-24","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    3",",,0","    0",",,0","    0",",,0","  122",",,0","   72",",,0",,,,,"  100",",,0",,,,,,,,,,
"USC00047765","1954-03-25","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0","T,,0","    0",",,0","    0",",,0","  161",",,0","   67",",,0",,,,,"  128",",,0",,,,,,,,,,
"USC00047765","1954-03-26","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  139",",,0","   50",",,0",,,,,"  122",",,0",,,,,,,,,,
"USC00047765","1954-03-27","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  139",",,0","   61",",,0",,,,,"  111",",,0",,,,,,,,,,
"USC00047765","1954-03-28","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  133",",,0","   67",",,0",,,,,"  111",",,0",,,,,,,,,,
"USC00047765","1954-03-29","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","   64",",,0","    0",",,0","    0",",,0","  128",",,0","   89",",,0",,,,,"  106",",,0",,,,,,,,,,
"USC00047765","1954-03-30","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","   69",",,0","    0",",,0","    0",",,0","  144",",,0","   61",",,0",,,,,"  133",",,0",,,,,,,,,,
"USC00047765","1954-03-31","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  139",",,0","   89",",,0",,,,,"  122",",,0",,,,,,,,,,
"USC00047765","1954-04-01","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  139",",,0","   39",",,0",,,,,"  128",",,0",,,,,,,,,,
"USC00047765","1954-04-02","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  139",",,0","   61",",,0",,,,,"  133",",,0",,,,,,,,,,
"USC00047765","1954-04-03","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0","T,,0","    0",",,0","    0",",,0","  172",",,0","   89",",,0",,,,,"  150",",,0",,,,,,,,,,
"USC00047765","1954-04-04","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","   28",",,0","    0",",,0","    0",",,0","  156",",,0","  122",",,0",,,,,"  133",",,0",,,,,,,,,,
"USC00047765","1954-04-05","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","   79",",,0","    0",",,0","    0",",,0","  150",",,0","  106",",,0",,,,,"  133",",,0",,,,,,,,,,
"USC00047765","1954-04-06","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    8",",,0","    0",",,0","    0",",,0","  156",",,0","   94",",,0",,,,,"  139",",,0",,,,,,,,,,
"USC00047765","1954-04-07","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  150",",,0","   67",",,0",,,,,"  128",",,0",,,,,,,,,,
"USC00047765","1954-04-08","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0","T,,0","    0",",,0","    0",",,0","  161",",,0","   78",",,0",,,,,"  139",",,0",,,,,,,,,,
"USC00047765","1954-04-09","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  161",",,0","   56",",,0",,,,,"  144",",,0",,,,,,,,,,
"USC00047765","1954-04-10","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  161",",,0","   61",",,0",,,,,"  144",",,0",,,,,,,,,,
"USC00047765","1954-04-11","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  144",",,0","   89",",,0",,,,,"  111",",,0",,,,,,,,,,
"USC00047765","1954-04-12","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  167",",,0","   83",",,0",,,,,"  139",",,0",,,,,,,,,,
"USC00047765","1954-04-13","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  167",",,0","   94",",,0",,,,,"  117",",,0",,,,,,,,,,
"USC00047765","1954-04-14","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  178",",,0","   89",",,0",,,,,"  139",",,0",,,,,,,,,,
"USC00047765","1954-04-15","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  261",",,0","   72",",,0",,,,,"  222",",,0",,,,,,,,,,
"USC00047765","1954-04-16","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  222",",,0","  106",",,0",,,,,"  150",",,0","    1",",,0",,,,,,,,
"USC00047765","1954-04-17","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  239",",,0","   89",",,0",,,,,"  222",",,0","    1",",,0",,,,,,,,
"USC00047765","1954-04-18","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0","T,,0","    0",",,0","    0",",,0","  222",",,0","   94",",,0",,,,,"  117",",,0","    1",",,0",,,,,,,,
"USC00047765","1954-04-19","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  178",",,0","   94",",,0",,,,,"  150",",,0","    1",",,0",,,,,,,,
"USC00047765","1954-04-20","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  156",",,0","  100",",,0",,,,,"  139",",,0","    1",",,0",,,,,,,,
"USC00047765","1954-04-21","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  167",",,0","   94",",,0",,,,,"  122",",,0","    1",",,0",,,,,,,,
"USC00047765","1954-04-22","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0","T,,0","    0",",,0","    0",",,0","  139",",,0","   89",",,0",,,,,"  117",",,0","    1",",,0",,,,,,,,
"USC00047765","1954-04-23","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  144",",,0","  106",",,0",,,,,"  128",",,0","    1",",,0",,,,,,,,
"USC00047765","1954-04-24","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0","T,,0","    0",",,0","    0",",,0","  161",",,0","  111",",,0",,,,,"  139",",,0",,,,,,,,,,
"USC00047765","1954-04-25","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  172",",,0","  100",",,0",,,,,"  156",",,0",,,,,,,,,,
"USC00047765","1954-04-26","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  172",",,0","  100",",,0",,,,,"  144",",,0",,,,,,,,,,
"USC00047765","1954-04-27","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","  163",",,0","    0",",,0","    0",",,0","  139",",,0","  111",",,0",,,,,"  133",",,0",,,,,,,,,,
"USC00047765","1954-04-28","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","   25",",,0","    0",",,0","    0",",,0","  167",",,0","  100",",,0",,,,,"  139",",,0",,,,,,,,,,
"USC00047765","1954-04-29","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  150",",,0","  100",",,0",,,,,"  128",",,0",,,,,,,,,,
"USC00047765","1954-04-30","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  139",",,0","   72",",,0",,,,,"  128",",,0",,,,,,,,,,
