"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1CASF0021","2023-07-30","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-08-03","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0","T,,N",,
"US1CASF0021","2023-08-04","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    5",",,N",,
"US1CASF0021","2023-08-05","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    3",",,N",,
"US1CASF0021","2023-08-06","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-08-07","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-08-08","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-08-09","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-08-10","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0","T,,N",,
"US1CASF0021","2023-08-11","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-08-12","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-08-13","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-08-14","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-08-15","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-08-16","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-08-17","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-08-18","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-08-19","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-08-20","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-08-21","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-08-22","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    5",",,N",,
"US1CASF0021","2023-08-23","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-08-24","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-08-25","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-08-26","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-08-27","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-08-28","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0","T,,N",,
"US1CASF0021","2023-08-29","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-08-30","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-08-31","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-09-01","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    8",",,N",,
"US1CASF0021","2023-09-02","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","   10",",,N",,
"US1CASF0021","2023-09-03","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-09-04","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-09-05","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-09-06","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-09-07","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-09-11","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-09-12","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-09-13","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-09-14","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-09-15","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-09-16","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-09-26","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","   23",",,N",,
"US1CASF0021","2023-09-27","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-09-28","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-09-29","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-09-30","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    8",",,N",,
"US1CASF0021","2023-10-01","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0","T,,N",,
"US1CASF0021","2023-10-02","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-10-03","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-10-04","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-10-05","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-10-06","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-10-07","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-10-08","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-10-09","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-10-10","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    8",",,N",,
"US1CASF0021","2023-10-11","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    8",",,N",,
"US1CASF0021","2023-10-12","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-10-14","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-10-15","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-10-16","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0","T,,N",,
"US1CASF0021","2023-10-17","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0","T,,N",,
"US1CASF0021","2023-10-18","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0","T,,N",,
"US1CASF0021","2023-10-19","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
"US1CASF0021","2023-10-20","37.7272106","-122.4095981","43.0","SAN FRANCISCO 3.4 S, CA US","    0",",,N","    0",",,N"
